structure_type,X,Y,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags,Location
transformer,8.5285664,12.0154046,301400,Dallas Hotel,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5285664, 12.0154046)"
transformer,9.417622,11.4956395,304302,BIGIDAN SS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(9.417622, 11.4956395)"
transformer,9.3754849,11.4955511,304307,KANTOGA VILL SS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(9.3754849, 11.4955511)"
transformer,9.7362178,11.3452081,304312,MTN BTS SS (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(9.7362178, 11.3452081)"
transformer,9.8516131,11.328583,304320,STREETLIGHT SS (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(9.8516131, 11.328583)"
transformer,9.5611966,11.3596996,304581,BAMAINA 2 STREETLIGHT (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(9.5611966, 11.3596996)"
transformer,9.5616336,11.3632151,304585,BAMAINA STREETLIGHT SS(D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(9.5616336, 11.3632151)"
transformer,9.7260088,11.6635947,304613,STREETLIGHT GANTSA SS (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(9.7260088, 11.6635947)"
transformer,7.1591281,11.7051066,305266,Mtn Bts Sheme Sheme Substation [D],,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.1591281, 11.7051066)"
transformer,7.0861471,11.7813327,305268,Mtn Bts Yankara Substation [D],,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.0861471, 11.7813327)"
transformer,7.0775785,11.7842125,305269,Rail Way Substation,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.0775785, 11.7842125)"
transformer,8.510171,12.2202701,306901,Airtel booster Station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.510171, 12.2202701)"
transformer,8.5232189,12.332054,306902,Airtel booster station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5232189, 12.332054)"
transformer,8.5077284,12.2204205,306912,Etisalat booster station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5077284, 12.2204205)"
transformer,8.5070582,12.2201495,306923,Glo booster station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5070582, 12.2201495)"
transformer,8.5083862,12.2208465,306949,MTN booster station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5083862, 12.2208465)"
transformer,8.4554074,12.3813169,306952,MTN booster station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4554074, 12.3813169)"
transformer,8.510171,12.2202701,320149,Airtel booster Station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.510171, 12.2202701)"
transformer,8.5232189,12.332054,320150,Airtel booster station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5232189, 12.332054)"
transformer,8.5077284,12.2204205,320160,Etisalat booster station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5077284, 12.2204205)"
transformer,8.5070582,12.2201495,320171,Glo booster station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5070582, 12.2201495)"
transformer,8.5083862,12.2208465,320197,MTN booster station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5083862, 12.2208465)"
transformer,8.4554074,12.3813169,320200,MTN booster station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4554074, 12.3813169)"
transformer,8.510171,12.2202701,321462,Airtel booster Station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.510171, 12.2202701)"
transformer,8.5232189,12.332054,321463,Airtel booster station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5232189, 12.332054)"
transformer,8.5077284,12.2204205,321473,Etisalat booster station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5077284, 12.2204205)"
transformer,8.5070582,12.2201495,321484,Glo booster station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5070582, 12.2201495)"
transformer,8.5083862,12.2208465,321510,MTN booster station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5083862, 12.2208465)"
transformer,8.4554074,12.3813169,321513,MTN booster station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4554074, 12.3813169)"
transformer,8.8027322,11.6516511,322978,GARKO CENTRAL MOSQUE RELEIF S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.8027322, 11.6516511)"
transformer,8.8581737,11.74223,323013,MTN BTS S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.8581737, 11.74223)"
transformer,8.7299339,11.8365068,323014,MTN BTS S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.7299339, 11.8365068)"
transformer,8.6677255,11.8943748,323017,MTN BTS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.6677255, 11.8943748)"
transformer,8.8855153,11.7448166,323027,UTAI KASUWA S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.8855153, 11.7448166)"
transformer,8.6670449,11.9600833,323030,YANDADI S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.6670449, 11.9600833)"
transformer,7.3391081,11.3650471,325885,Water Board Substation Tudun Iya [D],,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.3391081, 11.3650471)"
transformer,7.2424024,11.5801601,326289,Textile Station Service Substation,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.2424024, 11.5801601)"
transformer,8.401689,12.6660085,326510,Airtel booster station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.401689, 12.6660085)"
transformer,8.9971285,11.3845411,326749,KOFAR YAMMA SS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.9971285, 11.3845411)"
transformer,9.0025813,11.3864439,326752,NITEL SS (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(9.0025813, 11.3864439)"
transformer,8.5544223,12.0096188,326941,DR. JAMIL I. GWAMNA,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5544223, 12.0096188)"
transformer,8.9300101,11.7242863,329733,BURBURAWA S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.9300101, 11.7242863)"
transformer,9.0598611,11.9593658,329770,KWASHE S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(9.0598611, 11.9593658)"
transformer,8.9967216,11.8708354,329781,MTN BTS S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.9967216, 11.8708354)"
transformer,8.8414839,11.7955837,329785,MTN BTS TEE OFF,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.8414839, 11.7955837)"
transformer,8.9654256,11.714858,329794,SAYASAY VILLAGE S/S/,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.9654256, 11.714858)"
transformer,7.5839829,12.4849942,332155,Celtel BTS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.5839829, 12.4849942)"
transformer,7.5842896,12.4847929,332163,GLO BTS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.5842896, 12.4847929)"
transformer,7.8295009,12.5500779,332178,NITEL Kankia,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.8295009, 12.5500779)"
transformer,8.3566426,12.095847,332629,CDC S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.3566426, 12.095847)"
transformer,8.4475934,12.0773049,332633,ETISALAT S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4475934, 12.0773049)"
transformer,8.4894062,12.0291223,332644,MTN S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4894062, 12.0291223)"
transformer,8.4669963,12.0606018,332645,MTN S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4669963, 12.0606018)"
transformer,8.4776623,12.0449758,332646,NASIRU AHLI S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4776623, 12.0449758)"
transformer,8.4775982,12.0315282,333420,MTN S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4775982, 12.0315282)"
transformer,8.3978499,12.0730183,333438,MUTTAQA S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.3978499, 12.0730183)"
transformer,8.384768,12.1554567,333471,MTN S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.384768, 12.1554567)"
transformer,8.3852939,12.1799464,333558,MTN S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.3852939, 12.1799464)"
transformer,8.2961176,12.1172536,333794,SANTAR NABELU S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.2961176, 12.1172536)"
transformer,8.4440055,12.0985757,333857,MTN S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4440055, 12.0985757)"
transformer,8.4648863,12.143788,333858,MTN S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4648863, 12.143788)"
transformer,8.4225192,12.0325335,333919,MTN S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4225192, 12.0325335)"
transformer,8.6604518,12.0450111,333947,RANAWA,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.6604518, 12.0450111)"
transformer,9.9386129,12.3325405,234932,Street Light,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""33"",""voltage-low""=>""100""","(9.9386129, 12.3325405)"
transformer,8.4911199,11.9043835,106698,Alh Farms,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage""=>""0.415""","(8.4911199, 11.9043835)"
transformer,8.5630428,11.8422066,106701,Amaryawa Farm,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage""=>""0.415""","(8.5630428, 11.8422066)"
transformer,8.5468367,11.8545661,106710,Daginawa,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage""=>""0.415""","(8.5468367, 11.8545661)"
transformer,8.5535421,11.9292901,106737,Jamilu Amaryawa,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage""=>""0.415""","(8.5535421, 11.9292901)"
transformer,8.5408905,11.8902164,106781,V I O Office,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage""=>""0.415""","(8.5408905, 11.8902164)"
transformer,8.5768939,11.5554683,327087,NITEL,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage""=>""0.415"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5768939, 11.5554683)"
transformer,8.5423684,12.0009338,1389,Etisalat,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage""=>""11""","(8.5423684, 12.0009338)"
transformer,8.5426848,12.0006045,1398,Starcom,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage""=>""11""","(8.5426848, 12.0006045)"
transformer,8.5461454,11.9914993,1892,Airtel Borini Prono,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage""=>""11""","(8.5461454, 11.9914993)"
transformer,8.5424604,11.9968393,2027,Sule Lamido's son,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage""=>""11""","(8.5424604, 11.9968393)"
transformer,8.5188638,12.033357,2678,Kabo Guest Inn,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage""=>""11000;415""","(8.5188638, 12.033357)"
transformer,7.9685237,13.2546988,338956,yyyy,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""unit""=>""Katsina"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.9685237, 13.2546988)"
transformer,8.3251417,13.0230409,339862,Lowcost,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""unit""=>""Katsina"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.3251417, 13.0230409)"
transformer,8.0337395,11.819307,192126,Kusalla Dam,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""unit""=>""Sharada"",""voltage""=>""33"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.0337395, 11.819307)"
transformer,8.5501241,12.015333,170605,Nicco Sweet Factory (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""0.415""","(8.5501241, 12.015333)"
transformer,8.5583207,12.0117414,166623,NTA,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5583207, 12.0117414)"
transformer,8.5527504,12.0088529,166630,Zainab House,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5527504, 12.0088529)"
transformer,7.2210125,11.6040084,179003,Wacot,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(7.2210125, 11.6040084)"
transformer,8.5098385,11.9535873,179787,Sabuwar Gandu 1000KVA,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5098385, 11.9535873)"
transformer,8.5518309,11.9826282,181817,Government House,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5518309, 11.9826282)"
transformer,7.3186738,11.4909832,190458,Burn bricks substation [D],,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(7.3186738, 11.4909832)"
transformer,7.2346461,11.5870145,232875,water works substation [D] 1,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(7.2346461, 11.5870145)"
transformer,8.5624621,12.0263593,233016,BALLY PLASTIC & FOOTWEAR,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5624621, 12.0263593)"
transformer,8.6065006,12.0089382,235511,PORTUNE OIL MILLS S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.6065006, 12.0089382)"
transformer,8.6071564,12.0112854,235517,TRUSCO DEDICATED S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.6071564, 12.0112854)"
transformer,7.5995967,12.9564559,328889,Yankatako,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(7.5995967, 12.9564559)"
transformer,8.5217558,11.9980772,329630,MURTALA MUHAMMED HOSPITAL,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5217558, 11.9980772)"
transformer,7.238168,11.5779919,331855,Textile Ginnery Substation [D],,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(7.238168, 11.5779919)"
transformer,8.5306897,11.9898393,332807,GIDAN MURTALA,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5306897, 11.9898393)"
transformer,8.5432962,11.8649206,163697,Umza Rice Mills,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5432962, 11.8649206)"
transformer,8.5343596,11.97777,181780,Ado Bayero Mall 3,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5343596, 11.97777)"
transformer,8.5409811,12.0067619,181790,CBN,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5409811, 12.0067619)"
transformer,8.5384259,11.9790812,181828,Maitangaran,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5384259, 11.9790812)"
transformer,8.5555439,11.9860199,181836,Muhammad Abacha,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5555439, 11.9860199)"
transformer,8.5459301,11.9962878,181846,Prince Hotel,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5459301, 11.9962878)"
transformer,8.5551128,12.000856,181851,Sayyu Dantata,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5551128, 12.000856)"
transformer,8.5322993,11.9829493,299890,Rahama Radio,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.5322993, 11.9829493)"
transformer,8.5475617,12.011076,181853,Silver Plastc,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5475617, 12.011076)"
transformer,8.571524,12.0058444,192316,Jackie,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.571524, 12.0058444)"
transformer,8.567238,12.0011334,192331,Tahir Guest,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.567238, 12.0011334)"
transformer,8.5745814,12.0190094,282199,AFRO SACKS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5745814, 12.0190094)"
transformer,10.051543,12.471916,283204,Atafi Rice Mills,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(10.051543, 12.471916)"
transformer,7.7461543,12.9608377,290285,Ajiwa Water Works no.1,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.7461543, 12.9608377)"
transformer,7.7462502,12.9608249,290286,Ajiwa Water Works no.2,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.7462502, 12.9608249)"
transformer,7.7464039,12.9607806,290287,Ajiwa Water Works no.3,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.7464039, 12.9607806)"
transformer,7.436274,11.9069689,290823,Dangote Ginnery Substation [D],,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.436274, 11.9069689)"
transformer,9.3386307,11.6665455,295131,DANMASARA H/EST SS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(9.3386307, 11.6665455)"
transformer,8.530366,11.9815098,299866,ABY,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.530366, 11.9815098)"
transformer,8.5215022,12.0316349,301282,Joster,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5215022, 12.0316349)"
transformer,8.5221938,12.0128443,301399,Clinical Plastic,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5221938, 12.0128443)"
transformer,8.525224,12.0138742,301413,Triumph Printing House,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.525224, 12.0138742)"
transformer,8.5508877,12.0184246,326863,RASA WATER,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5508877, 12.0184246)"
transformer,8.546651,11.973316,181807,FIRS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.546651, 11.973316)"
transformer,8.5521725,11.9996495,181856,Sultanate Suites,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.5521725, 11.9996495)"
transformer,8.5667222,11.9859881,192309,Bashir Isyaku Tofa,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.5667222, 11.9859881)"
transformer,8.5656508,12.0023329,192322,Ni'imah Guest Palace,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.5656508, 12.0023329)"
transformer,8.5604186,11.9982543,192326,Roxy,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""1000"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.5604186, 11.9982543)"
